NR;YEAR;AG;BLACK;BUS;CON;ENT;EXPER;FIN;HISP;HLTH;HOURS;MAN;MAR;MIN;NC;NE;OCC1;OCC2;OCC3;OCC4;OCC5;OCC6;OCC7;OCC8;OCC9;PER;PRO;PUB;RUR;S;SCHOOL;TRA;TRAD;UNION;WAGE;EXPER2;IYEAR_2;IYEAR_3;IYEAR_4;IYEAR_5;IYEAR_6;IYEAR_7;IYEAR_8
260;1985;0;0;0;0;0;7;0;0;0;2080;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;2.26841926574707;49;0;0;0;0;1;0;0
260;1980;0;0;0;0;0;2;0;0;0;815;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;1;1;1.62991201877594;4;0;0;0;0;0;0;0
260;1981;0;0;0;0;0;3;0;0;0;1898;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;1;1;1.77511310577393;9;1;0;0;0;0;0;0
309;1982;0;0;1;0;0;5;0;0;0;2500;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.2642662525177;25;0;1;0;0;0;0;0
309;1986;0;0;1;0;0;9;0;0;1;2915;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.20689988136292;81;0;0;0;0;0;1;0
309;1987;0;0;0;0;0;10;0;0;0;2670;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.47686696052551;100;0;0;0;0;0;0;1
309;1981;0;0;1;0;0;4;0;0;0;2780;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.28076601028442;16;1;0;0;0;0;0;0
309;1980;0;0;1;0;0;3;0;0;0;3560;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;12;0;0;0;1.78607571125031;9;0;0;0;0;0;0;0
309;1984;0;0;1;0;0;7;0;0;0;2690;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.20813250541687;49;0;0;0;1;0;0;0
309;1985;0;0;1;0;0;8;0;0;0;3070;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.19985246658325;64;0;0;0;0;1;0;0
309;1983;0;0;1;0;0;6;0;0;0;2400;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.27545642852783;36;0;0;1;0;0;0;0
351;1987;0;0;0;0;0;10;0;0;0;2565;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;12;0;0;0;1.6980082988739;100;0;0;0;0;0;0;1
351;1980;0;0;0;0;0;3;1;0;0;2053;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.64338684082031;9;0;0;0;0;0;0;0
351;1983;0;0;0;0;0;6;1;0;0;1943;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.41885137557983;36;0;0;1;0;0;0;0
351;1981;0;0;0;0;0;4;1;0;0;1998;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.3355804681778;16;1;0;0;0;0;0;0
351;1986;0;0;0;0;0;9;0;0;0;3005;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;12;0;0;0;1.78344964981079;81;0;0;0;0;0;1;0
351;1984;0;0;0;0;0;7;1;0;1;1416;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0.903927445411682;49;0;0;0;1;0;0;0
351;1985;0;0;0;0;0;8;0;0;0;1840;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;1;0;0;1.88856410980225;64;0;0;0;0;1;0;0
351;1982;0;0;0;0;0;5;1;0;1;1853;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.52281785011292;25;0;1;0;0;0;0;0
353;1983;0;0;0;0;0;6;0;0;0;2120;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.57283055782318;36;0;0;1;0;0;0;0
353;1984;0;0;0;0;0;7;0;0;0;2080;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.68254637718201;49;0;0;0;1;0;0;0
353;1982;0;0;0;0;0;5;0;0;0;2310;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;1;0;1.67174029350281;25;0;1;0;0;0;0;0
353;1981;0;0;0;0;0;4;0;0;0;2080;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.81707727909088;16;1;0;0;0;0;0;0
353;1985;0;0;0;1;0;8;0;0;0;2080;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.58364021778107;64;0;0;0;0;1;0;0
353;1987;0;0;1;0;0;10;0;0;0;2080;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.86107897758484;100;0;0;0;0;0;0;1
353;1986;0;0;0;0;0;9;0;0;0;2080;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.77329313755035;81;0;0;0;0;0;1;0
353;1980;0;0;0;0;0;3;0;0;0;2112;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.83819723129272;9;0;0;0;0;0;0;0
383;1987;0;1;0;0;0;9;0;0;0;2080;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.95205068588257;81;0;0;0;0;0;0;1
383;1982;0;1;0;0;0;4;0;0;0;2080;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.65660178661346;16;0;1;0;0;0;0;0
383;1984;0;1;0;0;0;6;0;0;0;2080;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.77215850353241;36;0;0;0;1;0;0;0
383;1985;0;1;0;0;0;7;0;0;0;2080;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.01108431816101;49;0;0;0;0;1;0;0
383;1980;0;1;0;0;0;2;0;0;0;2080;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.46288812160492;4;0;0;0;0;0;0;0
383;1986;0;1;0;0;0;8;0;0;0;2080;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.99101662635803;64;0;0;0;0;0;1;0
383;1981;0;1;0;0;0;3;0;0;0;2080;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.57021725177765;9;1;0;0;0;0;0;0
383;1983;0;1;0;0;0;5;0;0;0;2080;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.72541010379791;25;0;0;1;0;0;0;0
408;1981;0;0;0;0;0;3;0;0;0;2295;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;1.48953497409821;9;1;0;0;0;0;0;0
408;1987;0;0;0;0;0;9;0;0;0;3176;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;1;2.06960248947144;81;0;0;0;0;0;0;1
408;1983;0;0;0;0;0;5;0;0;0;2184;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;2.06103157997131;25;0;0;1;0;0;0;0
408;1982;0;0;0;0;0;4;0;0;0;2120;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;1.88117575645447;16;0;1;0;0;0;0;0
408;1984;0;0;0;0;0;6;0;0;0;2496;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;1;2.48883628845215;36;0;0;0;1;0;0;0
408;1986;0;0;0;0;0;8;0;0;0;1838;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;1;2.53456044197083;64;0;0;0;0;0;1;0
408;1985;0;0;0;0;0;7;0;0;0;2496;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;1;2.43093800544739;49;0;0;0;0;1;0;0
408;1980;0;0;0;0;0;2;0;0;0;2120;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;1.65209496021271;4;0;0;0;0;0;0;0
424;1985;0;0;0;0;0;10;0;0;0;2080;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.38414597511292;100;0;0;0;0;1;0;0
424;1984;0;0;0;0;0;9;0;0;0;2080;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.4125075340271;81;0;0;0;1;0;0;0
424;1982;0;0;0;0;0;7;0;0;0;2080;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.38365054130554;49;0;1;0;0;0;0;0
424;1981;0;0;0;0;0;6;0;0;0;2080;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.32539987564087;36;1;0;0;0;0;0;0
424;1980;0;0;0;0;0;5;0;0;0;2080;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.16583943367004;25;0;0;0;0;0;0;0
424;1983;0;0;0;0;0;8;0;0;0;2080;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.33721160888672;64;0;0;1;0;0;0;0
424;1986;0;0;0;0;0;11;0;0;0;2080;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.35203003883362;121;0;0;0;0;0;1;0
424;1987;0;0;0;0;0;12;0;0;0;2080;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.57775664329529;144;0;0;0;0;0;0;1
464;1987;0;0;0;0;0;9;0;0;0;2380;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.90069973468781;81;0;0;0;0;0;0;1
464;1981;0;0;0;0;0;3;0;0;0;3374;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.00310444831848;9;1;0;0;0;0;0;0
464;1985;0;0;0;0;0;7;0;0;0;3392;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.38974249362946;49;0;0;0;0;1;0;0
464;1986;0;0;0;0;0;8;0;0;0;3295;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.57353806495667;64;0;0;0;0;0;1;0
464;1980;0;0;0;0;0;2;0;0;0;3279;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;0.972626268863678;4;0;0;0;0;0;0;0
464;1982;0;0;0;0;0;4;0;0;0;3380;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.09963500499725;16;0;1;0;0;0;0;0
464;1983;0;0;0;0;0;5;0;0;0;3380;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.21458446979523;25;0;0;1;0;0;0;0
464;1984;0;0;0;0;0;6;0;0;0;3524;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;13;0;1;0;1.31924176216125;36;0;0;0;1;0;0;0
483;1986;0;0;0;0;0;11;0;0;0;2080;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.74589419364929;121;0;0;0;0;0;1;0
483;1982;0;0;0;0;0;7;0;0;0;2080;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.75504183769226;49;0;1;0;0;0;0;0
483;1983;0;0;0;0;0;8;0;0;0;2080;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;1;1.75345075130463;64;0;0;1;0;0;0;0
483;1980;0;0;0;0;0;5;0;0;0;1645;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.68262708187103;25;0;0;0;0;0;0;0
483;1985;0;0;0;0;0;10;0;0;0;2080;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.64817869663239;100;0;0;0;0;1;0;0
483;1984;0;0;0;0;0;9;0;0;0;2080;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.61800789833069;81;0;0;0;1;0;0;0
483;1981;0;0;0;0;0;6;0;0;0;2050;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.66170632839203;36;1;0;0;0;0;0;0
483;1987;0;0;0;0;0;12;0;0;0;2265;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.72708189487457;144;0;0;0;0;0;0;1
556;1980;0;0;0;0;0;2;0;0;0;1298;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;0;1;0;1.93934547901154;4;0;0;0;0;0;0;0
556;1983;0;0;0;0;0;5;0;0;0;2150;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;2.48925399780273;25;0;0;1;0;0;0;0
556;1985;0;0;0;0;0;7;0;0;0;2510;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;2.29588675498962;49;0;0;0;0;1;0;0
556;1987;0;0;0;0;0;9;0;0;0;2505;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;2.58187937736511;81;0;0;0;0;0;0;1
556;1984;0;0;0;0;0;6;0;0;0;2080;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;2.37569355964661;36;0;0;0;1;0;0;0
556;1982;0;0;0;0;0;4;0;0;0;2600;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;2.16050696372986;16;0;1;0;0;0;0;0
556;1986;0;0;0;0;0;8;0;0;0;3170;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;2.29909014701843;64;0;0;0;0;0;1;0
556;1981;0;0;0;0;0;3;0;0;0;2592;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;2.12026357650757;9;1;0;0;0;0;0;0
560;1984;0;0;0;0;1;6;0;0;0;1981;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.35661911964417;36;0;0;0;1;0;0;0
560;1980;0;0;0;0;0;2;0;0;0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;1;0;0;1.38684725761414;4;0;0;0;0;0;0;0
560;1983;0;0;0;0;0;5;0;0;0;2280;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.16359889507294;25;0;0;1;0;0;0;0
560;1982;0;0;0;0;0;4;0;0;0;1110;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;1;0;0;0.968870222568512;16;0;1;0;0;0;0;0
560;1981;0;0;0;0;0;3;0;0;0;1906;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;1;0;0;2.12758183479309;9;1;0;0;0;0;0;0
560;1986;0;0;0;0;0;8;0;0;0;3930;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;1;1.21498322486877;64;0;0;0;0;0;1;0
560;1985;0;0;1;0;0;7;0;0;0;2459;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.41625332832336;49;0;0;0;0;1;0;0
560;1987;0;0;0;0;1;9;0;0;0;3709;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.63935947418213;81;0;0;0;0;0;0;1
569;1985;0;0;0;0;0;7;0;0;0;2160;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0.542597770690918;49;0;0;0;0;1;0;0
569;1984;0;0;0;0;0;6;0;0;0;2520;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.02065169811249;36;0;0;0;1;0;0;0
569;1982;0;0;0;0;0;4;0;0;0;2825;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0.839635729789734;16;0;1;0;0;0;0;0
569;1981;0;0;0;0;0;3;0;0;0;2230;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.07898902893066;9;1;0;0;0;0;0;0
569;1986;0;0;0;0;0;8;0;0;0;2480;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0.114716313779354;64;0;0;0;0;0;1;0
569;1983;0;0;0;0;0;5;0;0;0;2069;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.50756907463074;25;0;0;1;0;0;0;0
569;1987;0;0;0;0;0;9;0;0;0;2795;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0.312851756811142;81;0;0;0;0;0;0;1
569;1980;0;0;0;0;0;2;0;0;0;2680;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0.68372505903244;4;0;0;0;0;0;0;0
583;1981;0;0;0;0;0;5;0;0;0;2110;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.88087499141693;25;1;0;0;0;0;0;0
583;1982;0;0;0;0;0;6;0;0;0;2080;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;1.74119651317596;36;0;1;0;0;0;0;0
583;1987;0;0;0;0;0;11;0;0;0;2450;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.98504090309143;121;0;0;0;0;0;0;1
583;1980;0;0;0;0;0;4;0;0;0;2070;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.62677216529846;16;0;0;0;0;0;0;0
583;1983;0;0;0;0;0;7;0;0;0;2000;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;2.19478845596313;49;0;0;1;0;0;0;0
583;1985;0;0;0;0;0;9;0;0;0;2520;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.91844820976257;81;0;0;0;0;1;0;0
583;1984;0;0;0;0;0;8;0;0;0;2080;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.0838360786438;64;0;0;0;1;0;0;0
583;1986;0;0;0;0;0;10;0;0;0;2180;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.15671372413635;100;0;0;0;0;0;1;0
647;1981;0;0;0;0;0;3;0;0;0;1960;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.51982569694519;9;1;0;0;0;0;0;0
647;1980;0;0;0;0;0;2;0;0;0;2080;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.39670622348785;4;0;0;0;0;0;0;0
647;1984;0;0;0;0;0;6;0;0;0;2080;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.54901504516602;36;0;0;0;1;0;0;0
647;1986;0;0;0;0;0;8;0;0;0;2215;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;1;1.88368034362793;64;0;0;0;0;0;1;0
647;1985;0;0;0;0;0;7;0;0;0;2120;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.82695627212524;49;0;0;0;0;1;0;0
647;1983;0;0;0;0;0;5;0;0;0;2208;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.64504158496857;25;0;0;1;0;0;0;0
647;1987;0;0;0;0;0;9;0;0;0;2273;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;1;2.02366065979004;81;0;0;0;0;0;0;1
647;1982;0;0;0;0;0;4;0;0;0;2200;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.509153008461;16;0;1;0;0;0;0;0
658;1986;0;0;0;0;0;10;0;0;0;2145;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;2.19204664230347;100;0;0;0;0;0;1;0
658;1984;0;0;0;0;0;8;0;0;0;2523;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.93575274944305;64;0;0;0;1;0;0;0
658;1980;0;0;0;0;0;4;0;0;0;2209;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.73141729831696;16;0;0;0;0;0;0;0
658;1981;0;0;0;0;0;5;0;0;0;2113;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.81375896930695;25;1;0;0;0;0;0;0
658;1982;0;0;0;0;0;6;0;0;0;2280;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.70004832744598;36;0;1;0;0;0;0;0
658;1987;0;0;0;0;0;11;0;0;0;2487;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;1;0;2.0051429271698;121;0;0;0;0;0;0;1
658;1983;0;0;0;0;0;7;0;0;0;2256;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.93964886665344;49;0;0;1;0;0;0;0
658;1985;0;0;0;0;0;9;0;0;0;2400;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.0997850894928;81;0;0;0;0;1;0;0
684;1981;0;0;0;0;0;3;0;0;0;2080;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.17998266220093;9;1;0;0;0;0;0;0
684;1985;0;0;0;0;0;7;0;0;0;2472;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;0;2.31384825706482;49;0;0;0;0;1;0;0
684;1986;0;0;0;0;0;8;0;0;0;2226;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;0;2.25342011451721;64;0;0;0;0;0;1;0
684;1984;0;0;0;0;0;6;0;0;0;2080;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.35229706764221;36;0;0;0;1;0;0;0
684;1980;0;0;0;0;0;2;0;0;0;600;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.82178258895874;4;0;0;0;0;0;0;0
684;1982;0;0;0;0;0;4;0;0;0;1840;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.3094265460968;16;0;1;0;0;0;0;0
684;1983;0;0;0;0;0;5;0;0;0;2080;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.25132131576538;25;0;0;1;0;0;0;0
684;1987;0;0;0;0;0;9;0;0;0;2184;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;2.40535259246826;81;0;0;0;0;0;0;1
711;1987;0;0;0;0;0;9;0;0;0;2860;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0.513005793094635;81;0;0;0;0;0;0;1
711;1980;0;0;0;0;0;2;0;0;0;1807;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;1;0;1.23202455043793;4;0;0;0;0;0;0;0
711;1983;0;0;0;0;0;5;0;0;0;2080;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;1;0;1.66087162494659;25;0;0;1;0;0;0;0
711;1982;0;0;0;0;0;4;0;0;0;2080;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;1;0;1.69050335884094;16;0;1;0;0;0;0;0
711;1981;0;0;0;0;0;3;0;0;0;2040;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;1;0;1.36649167537689;9;1;0;0;0;0;0;0
711;1984;0;0;0;0;0;6;0;0;0;2656;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;1;0;1.55587613582611;36;0;0;0;1;0;0;0
711;1986;0;0;0;0;0;8;0;0;0;2745;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;11;0;1;0;1.46848106384277;64;0;0;0;0;0;1;0
711;1985;0;0;0;0;0;7;0;0;0;2760;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;11;0;1;0;-0.714125573635101;49;0;0;0;0;1;0;0
729;1987;0;0;0;0;0;9;0;0;0;3025;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;2.15558528900146;81;0;0;0;0;0;0;1
729;1983;0;0;0;1;0;5;0;0;0;1080;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;13;0;0;1;1.910813331604;25;0;0;1;0;0;0;0
729;1981;0;0;0;1;0;3;0;0;0;1325;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;13;0;0;0;1.89333927631378;9;1;0;0;0;0;0;0
729;1985;0;0;0;0;0;7;0;0;0;2880;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;2.07652807235718;49;0;0;0;0;1;0;0
729;1980;0;0;0;1;0;2;0;0;0;2120;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;13;0;0;1;1.95957958698273;4;0;0;0;0;0;0;0
729;1986;0;0;0;0;0;8;0;0;0;3300;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;2.10753989219666;64;0;0;0;0;0;1;0
729;1982;0;0;0;1;0;4;0;0;0;680;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;13;0;0;1;3.09621572494507;16;0;1;0;0;0;0;0
729;1984;0;0;0;0;0;6;0;0;0;2920;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;1.61526441574097;36;0;0;0;1;0;0;0
731;1986;0;0;0;0;0;10;0;0;0;2600;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;12;0;0;0;2.65773057937622;100;0;0;0;0;0;1;0
731;1983;1;0;0;0;0;7;0;0;0;3330;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;12;0;0;0;1.47794926166534;49;0;0;1;0;0;0;0
731;1985;1;0;0;0;0;9;0;0;0;2700;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;12;0;0;0;2.22562408447266;81;0;0;0;0;1;0;0
731;1980;0;0;0;0;0;4;0;0;0;1352;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;12;0;1;0;1.65563893318176;16;0;0;0;0;0;0;0
