BP,CD,DATE,DAY,DDM,DM,DY,SF
1.401,0.7314,850927,5,0.00187592176143581,0.3735,0.004578,0.4555
1.3925,0.7275,850930,1,-0.00294945916995992,0.3724,0.004623,0.4545
1.416,0.7339,851001,2,0.0194129218348446,0.3797,0.004688,0.4666
1.4165,0.7314,851002,3,-0.00740156696466687,0.3769,0.004664,0.4622
1.427,0.7322,851003,4,0.0116065665904282,0.3813,0.004705,0.4669
1.424,0.7328,851004,5,0.00470958484308526,0.3831,0.004672,0.4651
1.416,0.7323,851007,1,-0.0128728954822462,0.3782,0.004632,0.4621
1.4135,0.7316,851008,2,-0.00397404152636172,0.3767,0.004626,0.4593
1.4105,0.7316,851009,3,-0.00398989756592572,0.3752,0.004623,0.4564
1.41,0.73,851010,4,0.00212992625782493,0.376,0.004634,0.4562
1.409,0.7305,851011,5,0,0.376,0.004649,0.4582
1.409,0.7305,851014,1,0,0.376,0.004649,0.4582
1.4125,0.7296,851015,2,-0.00373035337990646,0.3746,0.004631,0.4569
1.4135,0.7309,851016,3,-0.00133564865588764,0.3741,0.004618,0.4557
1.4155,0.7319,851017,4,0.0111643902848833,0.3783,0.004652,0.461
1.429,0.7328,851018,5,0.00553579903225165,0.3804,0.004653,0.463
1.431,0.7331,851021,1,-0.00474309189601285,0.3786,0.004631,0.4614
1.432,0.733,851022,2,0.00158353160564417,0.3792,0.004636,0.4623
1.432,0.7327,851023,3,-0.00158353160564417,0.3786,0.004629,0.4618
1.4215,0.7314,851024,4,-0.00635932190829247,0.3762,0.004618,0.4589
1.4225,0.7316,851025,5,0.00371451740441564,0.3776,0.00466,0.4612
1.428,0.7315,851028,1,0.00290890063640348,0.3787,0.004689,0.4624
1.443,0.7329,851029,2,0.0105070575239075,0.3827,0.004712,0.467
1.4335,0.7312,851030,3,-0.00813332569588376,0.3796,0.004706,0.4633
1.443,0.7311,851031,4,0.0065642877170814,0.3821,0.004742,0.466
1.4425,0.7313,851101,5,0.00808032547111626,0.3852,0.004793,0.4673
1.4385,0.7291,851104,1,-0.00364109635037102,0.3838,0.004807,0.4668
1.4345,0.7263,851105,2,-0.00287019114194287,0.3827,0.004828,0.4659
1.4355,0.7279,851106,3,0.00625164838920667,0.3851,0.004895,0.4679
1.411,0.727,851107,4,-0.0157030182985741,0.3791,0.004868,0.4623
1.420999,0.7265,851108,5,0.00604867064402959,0.3814,0.004873,0.4642
1.420999,0.7265,851111,1,0,0.3814,0.004873,0.4642
1.4175,0.7255,851112,2,0.00496927922019064,0.3833,0.004882,0.467
1.4185,0.7251,851113,3,-0.00549380060646232,0.3812,0.004885,0.4647
1.43,0.7264,851114,4,0.00575465883149717,0.3834,0.00494,0.4672
1.4195,0.7259,851115,5,-0.0054923637480262,0.3813,0.004899,0.4654
1.4265,0.7267,851118,1,0.00366492556813858,0.3827,0.004912,0.4678
1.4305,0.7268,851119,2,0.00208822837565437,0.3835,0.004918,0.4678
1.4365,0.7251,851120,3,-0.00130463162666494,0.383,0.00493,0.4671
1.446,0.7272,851121,4,0.0121968554962374,0.3877,0.004972,0.4737
1.461,0.7263,851122,5,0.00360453531362448,0.3891,0.004972,0.4759
1.462,0.7257,851125,1,0.000770712947591456,0.3894,0.004972,0.4755
1.4715,0.7259,851126,2,0.0071648208241466,0.3922,0.004977,0.4782
1.469,0.7244,851127,3,0.0017832128021682,0.3929,0.004971,0.477
1.4875,0.7216,851129,5,0.0113882035533023,0.3974,0.004939,0.4796
1.4875,0.7196,851202,1,-0.00201511403202082,0.3966,0.004898,0.4768
1.484,0.7191,851203,2,-0.001514004831215,0.396,0.004888,0.4748
1.487,0.7192,851204,3,0.00352911886323581,0.3974,0.004938,0.4774
1.4805,0.7172,851205,4,-0.00151095470699869,0.3968,0.004926,0.4768
1.48,0.7156,851206,5,-0.00328158820300917,0.3955,0.004915,0.4744
1.4565,0.7148,851209,1,-0.00303874632412715,0.3943,0.004915,0.4728
1.429,0.7159,851210,2,-0.00508518766807453,0.3923,0.004904,0.4697
1.4165,0.7185,851211,3,0.00508518766807453,0.3943,0.004907,0.4709
1.4345,0.7191,851212,4,0.00581617520211419,0.3966,0.004943,0.4734
1.435,0.7189,851213,5,-0.00201918291723024,0.3958,0.004928,0.4734
1.44,0.7165,851216,1,0.0050403332514064,0.3978,0.004943,0.4734
1.434,0.7154,851217,2,0.00100502521022416,0.3982,0.004949,0.474
1.4155,0.7156,851218,3,-0.00453058917426308,0.3964,0.004918,0.4712
1.424,0.7148,851219,4,0.00226786036472038,0.3973,0.004922,0.4734
1.429,0.7173,851220,5,0.00301583540971662,0.3985,0.004935,0.4747
1.4255,0.7158,851223,1,0.000752539857413415,0.3988,0.004935,0.4748
1.427,0.7142,851224,2,0.00200400868671524,0.3996,0.004933,0.4756
1.4265,0.7135,851226,4,-0.00100150233708962,0.3992,0.004928,0.475
1.446,0.715,851227,5,0.0159049078396646,0.4056,0.004952,0.4807
1.442,0.7145,851230,1,0.00172435071670762,0.4063,0.004982,0.4819
1.448,0.714,851231,2,0.00784510029944296,0.4095,0.004998,0.4864
1.4605,0.7126,860102,4,0.00729930248161159,0.4125,0.005033,0.4892
1.4365,0.7117,860103,5,-0.017115332219268,0.4055,0.004923,0.4819
1.442,0.7113,860106,1,0.012011420301092,0.4104,0.00496,0.4843
1.4415,0.7148,860107,2,-0.00292825977908828,0.4092,0.004956,0.4834
1.4375,0.7132,860108,3,-0.0127891561163213,0.404,0.004933,0.4759
1.4585,0.7167,860109,4,0.0147422817372033,0.41,0.00496,0.4828
1.448,0.7172,860110,5,-0.0122700925918142,0.405,0.004935,0.4761
1.441,0.7141,860113,1,-0.00098814237289413,0.4046,0.00493,0.4775
1.436,0.7098,860114,2,-0.000989119764124413,0.4042,0.004928,0.4766
1.443,0.7102,860115,3,0.0071490505394125,0.4071,0.00494,0.481
1.437,0.713,860116,4,-0.00467808313440488,0.4052,0.004937,0.4801
1.437,0.714,860117,5,0.000986679902445164,0.4056,0.004943,0.4778
1.437,0.714,860120,1,0,0.4056,0.004943,0.4778
1.41,0.712,860121,2,0.00123198241527867,0.4061,0.004935,0.4785
1.391,0.7118,860122,3,0.000984494295613092,0.4065,0.004954,0.48
1.391,0.7109,860123,4,0.00686445451049211,0.4093,0.004959,0.4841
1.394,0.7072,860124,5,0.0126245910769923,0.4145,0.005074,0.4899
1.3965,0.7046,860127,1,0.00864766378716975,0.4181,0.005125,0.4929
1.406,0.7054,860128,2,-0.000717789240053945,0.4178,0.005122,0.4937
1.4025,0.7057,860129,3,-0.00119746152495848,0.4173,0.00515,0.493
1.420999,0.7031,860130,4,0.00930239266231347,0.4212,0.005193,0.496
1.4115,0.7015,860131,5,-0.00452112608310351,0.4193,0.005219,0.4937
1.388,0.6956,860203,1,-0.00382318267358728,0.4177,0.005239,0.4922
1.372,0.6927,860204,2,-0.00769049692778001,0.4145,0.005212,0.49
1.39,0.7042,860205,3,0.00888681241918354,0.4182,0.005239,0.4944
1.396,0.7109,860206,4,-0.00431345025371943,0.4164,0.005235,0.4921
1.396,0.7102,860207,5,-0.00168249048222191,0.4157,0.005245,0.493
1.4075,0.715,860210,1,0.0105289319167444,0.4201,0.005336,0.5008
1.41,0.7154,860211,2,0.00166488324816383,0.4208,0.005336,0.5041
1.4105,0.7142,860212,3,0.0052145176227778,0.423,0.005361,0.5083
1.4175,0.7153,860213,4,0.00612775898115669,0.4256,0.005492,0.5149
1.4215,0.7166,860214,5,0.00234686800981554,0.4266,0.005518,0.5149
1.449,0.7161,860218,2,0.0148909219652397,0.433,0.005583,0.5236
1.453,0.7191,860219,3,-0.000693080771650756,0.4327,0.005537,0.5219
1.455,0.7187,860220,4,0.0073682120135079,0.4359,0.005552,0.523
1.4545,0.7198,860221,5,-0.00206682815566284,0.435,0.005477,0.52
1.4825,0.7207,860224,1,0.015963850989014,0.442,0.005514,0.5284
1.485,0.722,860225,2,0.0060900154389526,0.4447,0.005517,0.5296
1.4845,0.716,860226,3,0.0105134622345782,0.4494,0.00552,0.5317
1.468,0.7088,860227,4,0.00355397975144955,0.451,0.005537,0.5333
1.442,0.7034,860228,5,-0.00600468834128465,0.4483,0.005547,0.5313
1.443,0.6995,860303,1,0.00711272169564636,0.4515,0.005575,0.5323
1.463,0.7037,860304,2,0.000442869803518375,0.4517,0.005572,0.5313
1.45,0.7047,860305,3,-0.0271530201310922,0.4396,0.005515,0.5217
1.44,0.7077,860306,4,0.0133320243813977,0.4455,0.005567,0.5274
1.453,0.7125,860307,5,0.00336134770270491,0.447,0.005577,0.5277
1.446,0.7162,860310,1,-0.0187427864414006,0.4387,0.005544,0.517
1.462,0.7152,860311,2,0.00726780396452598,0.4419,0.005563,0.5211
1.465,0.7145,860312,3,-0.00954986793984469,0.4377,0.005546,0.5173
1.454001,0.7156,860313,4,-0.000914285777974588,0.4373,0.005575,0.5181
1.468,0.719,860314,5,0.00842541702797106,0.441,0.005652,0.525
1.468,0.7208,860317,1,0.00902940671939423,0.445,0.005711,0.5329
1.4755,0.7204,860318,2,-0.00360198498402919,0.4434,0.005698,0.5302
1.493,0.7181,860319,3,-0.00271002875886517,0.4422,0.005651,0.5277
1.497,0.7145,860320,4,0.00338638996151786,0.4437,0.005675,0.5288
1.516501,0.7163,860321,5,0.00202634314523242,0.4446,0.005683,0.533
1.471,0.7126,860324,1,-0.0273614880111378,0.4326,0.005566,0.514
1.4645,0.713,860325,2,-0.0156089365897906,0.4259,0.005543,0.5083
1.4775,0.7133,860326,3,0.00725234199884917,0.429,0.005555,0.5117
1.476,0.7157,860327,4,-0.000233127405182221,0.4289,0.005564,0.513
1.468,0.7163,860331,1,-0.00584591867119999,0.4264,0.00563,0.5109
1.476,0.7183,860401,2,-0.00187793482420018,0.4256,0.005599,0.5102
1.4595,0.719,860402,3,-0.0151518050206021,0.4192,0.005555,0.5037
1.459,0.7185,860403,4,0.00119203733271267,0.4197,0.005561,0.502
1.452,0.7216,860404,5,-0.00597444721292772,0.4172,0.005538,0.5013
1.4695,0.7217,860407,1,0.00287218962409563,0.4184,0.005468,0.497
1.464,0.723,860408,2,0.0250190061773039,0.429,0.005563,0.5094
1.4655,0.7224,860409,3,-0.00420463128203186,0.4272,0.005552,0.5109
1.479,0.7212,860410,4,0.0185534078957477,0.4352,0.005624,0.5219
1.48,0.7191,860411,5,-0.00391389932113628,0.4335,0.005602,0.519
1.4785,0.7148,860414,1,-0.000923148000015583,0.4331,0.005594,0.5175
1.4785,0.7187,860415,2,-0.00115513470162254,0.4326,0.005606,0.5171
1.5075,0.7189,860416,3,0.0284854625028502,0.4451,0.005678,0.5312
1.5225,0.7191,860417,4,0.00783264606429934,0.4486,0.005678,0.5379
1.517,0.7218,860418,5,0.00577907809774114,0.4512,0.005733,0.5387
1.516,0.7215,860421,1,0.0103627870355467,0.4559,0.005851,0.544
1.515,0.7187,860422,2,0.00109613076852466,0.4564,0.005913,0.5431
1.5385,0.7189,860423,3,0.00524476726729517,0.4588,0.005959,0.5477
1.5385,0.7196,860424,4,-0.00831696630426515,0.455,0.005932,0.544
1.5525,0.7235,860425,5,0.0172136290862743,0.4629,0.005968,0.5528
1.5575,0.7239,860428,1,-0.00237915111682985,0.4618,0.005973,0.553
1.5445,0.7253,860429,2,-0.00564605191503831,0.4592,0.005948,0.5482
1.5355,0.7263,860430,3,-0.00809012830534361,0.4555,0.005922,0.5448
1.5145,0.723,860501,4,-0.0141501366063207,0.4491,0.00588,0.5364
1.5235,0.7259,860502,5,0.00930857785311123,0.4533,0.005903,0.5415
1.541,0.7273,860505,1,0.00681546004111688,0.4564,0.006045,0.5457
1.5385,0.7259,860506,2,-0.00417170437038694,0.4545,0.006029,0.5433
1.549,0.7249,860507,3,0.0118111609283446,0.4599,0.006097,0.5514
1.536,0.7254,860508,4,-0.00720134045018295,0.4566,0.00608,0.5482
1.5375,0.7238,860509,5,0.000656814473530609,0.4569,0.006138,0.5499
1.552,0.7251,860512,1,0.010234166624664,0.4616,0.006226,0.5574
1.539,0.7252,860513,2,-0.0150608543629249,0.4547,0.006116,0.5482
1.5395,0.7263,860514,3,0.00701295883208486,0.4579,0.006114,0.5503
1.533,0.7271,860515,4,-0.00569427732231331,0.4553,0.006106,0.547
1.5155,0.7265,860516,5,-0.00219876957537879,0.4543,0.005995,0.5399
1.533,0.7265,860519,1,-0.00220361481855402,0.4533,0.005993,0.5427
1.521,0.7297,860520,2,-0.0126541815090334,0.4476,0.005938,0.5373
1.509,0.7312,860521,3,-0.0155356045898289,0.4407,0.005896,0.5312
1.49,0.7324,860522,4,-0.00500456003570349,0.4385,0.005892,0.5291
1.49,0.731,860523,5,0,0.4385,0.005891,0.5281
1.5035,0.725,860527,2,0.00182273916949616,0.4393,0.005918,0.5312
1.5005,0.7263,860528,3,-0.00776969173738695,0.4359,0.005899,0.5293
1.4855,0.7243,860529,4,-0.00644421102376602,0.4331,0.005807,0.5235
1.472,0.7235,860530,5,-0.00834690679627093,0.4295,0.005722,0.5167
1.4755,0.7174,860602,1,0.00186089842024395,0.4303,0.005704,0.5193
1.492,0.7183,860603,2,0.0236547945236888,0.4406,0.005834,0.5327
1.487,0.7181,860604,3,0.00136085301110467,0.4412,0.005844,0.5333
1.502,0.7147,860605,4,0.014848416785307,0.4478,0.005927,0.5443
1.506,0.7162,860606,5,0.00601137288373821,0.4505,0.005977,0.546
1.4975,0.7189,860609,1,-0.01273333411202,0.4448,0.005934,0.5396
1.519,0.7191,860610,2,0.0116228398279928,0.45,0.005973,0.5462
1.528,0.7202,860611,3,0.00664454271866866,0.453,0.006018,0.5482
1.528,0.7219,860612,4,0.00264550418842402,0.4542,0.00604,0.5489
1.5225,0.7228,860613,5,0.000440237735483517,0.4544,0.006051,0.5485
1.505,0.7207,860616,1,-0.00817593771033909,0.4507,0.006013,0.5467
1.503,0.7191,860617,2,-0.00891470133852956,0.4467,0.005952,0.5408
1.5045,0.7178,860618,3,0.00469012585041351,0.4488,0.005998,0.5442
1.506,0.7175,860619,4,-0.00312430515245721,0.4474,0.005991,0.5428
1.4935,0.7207,860620,5,-0.0116907806326834,0.4422,0.005945,0.5386
1.517,0.7211,860623,1,0.0163735854883291,0.4495,0.006024,0.5467
1.5135,0.7218,860624,2,-0.000222494160446174,0.4494,0.005998,0.548
1.514,0.7203,860625,3,-0.00155884676929119,0.4487,0.006007,0.5465
1.521,0.7177,860626,4,0.00533453143241258,0.4511,0.006027,0.5506
1.5315,0.7207,860627,5,0.00662839368955515,0.4541,0.006045,0.5549
1.543,0.7234,860630,1,0.00811496941456091,0.4578,0.006134,0.5614
1.543,0.7254,860701,2,-0.000655522802890274,0.4575,0.006121,0.5617
1.5405,0.7353,860702,3,0.00457966125902465,0.4596,0.006142,0.5635
1.5455,0.7253,860703,4,0.00217344141198417,0.4606,0.006207,0.5662
1.529,0.7234,860707,1,-0.00894128735156163,0.4565,0.006161,0.5591
1.5325,0.7243,860708,2,0.00720291229405789,0.4598,0.006257,0.5646
1.5315,0.7255,860709,3,0.000652244832341831,0.4601,0.00625,0.5638
1.516,0.7251,860710,4,0.00238793123348102,0.4612,0.006246,0.5632
1.497,0.7253,860711,5,-0.00892960305720525,0.4571,0.006184,0.5564
1.489,0.7272,860714,1,0.00806192404398276,0.4608,0.006259,0.5636
1.506,0.728,860715,2,0.00907329620567487,0.465,0.006301,0.5722
1.5145,0.7275,860716,3,0.00193361323539465,0.4659,0.006319,0.5747
1.5115,0.727,860717,4,-0.000429368834419464,0.4657,0.006375,0.5737
1.5095,0.7275,860718,5,0.00684787610720905,0.4689,0.006402,0.579
1.495,0.7255,860721,1,0.00446856792087713,0.471,0.006449,0.5834
1.491,0.7222,860722,2,-0.000424718630296028,0.4708,0.00643,0.5837
1.49,0.7194,860723,3,-0.00575142708009679,0.4681,0.006402,0.5795
1.491,0.7207,860724,4,-0.00106871870811154,0.4676,0.006385,0.5793
1.478,0.7205,860725,5,-0.00686697977417694,0.4644,0.006313,0.5758
1.4805,0.7196,860728,1,0.0191944472561472,0.4734,0.00643,0.5885
1.4905,0.7211,860729,2,-0.0023263201778122,0.4723,0.006395,0.5896
1.4905,0.7232,860730,3,0.00190375520216035,0.4732,0.006424,0.5896
1.4935,0.7243,860731,4,0.0107200185820194,0.4783,0.006501,0.598
1.477,0.7242,860801,5,0.0020885554793344,0.4793,0.006491,0.5975
1.4695,0.7228,860804,1,-0.000417362276509015,0.4791,0.00648,0.5966
1.484,0.7248,860805,2,-0.00439285300073533,0.477,0.006432,0.5904
1.4815,0.7234,860806,3,0.0106350705232353,0.4821,0.006491,0.5977
1.4695,0.7237,860807,4,0.00103659177935478,0.4826,0.006487,0.5984
1.476,0.7212,860808,5,0.00165631507845132,0.4834,0.006497,0.6002
1.487,0.7204,860811,1,0.00247934011304274,0.4846,0.00651,0.6044
1.487,0.7193,860812,2,-0.00704082428190156,0.4812,0.006457,0.5952
1.488,0.7204,860813,3,0.00456148416885882,0.4834,0.006489,0.5997
1.4955,0.7203,860814,4,0.00680344857002602,0.4867,0.006512,0.6038
1.4955,0.7236,860815,5,-0.00308673976951357,0.4852,0.006501,0.6018
1.4895,0.7175,860818,1,-0.00599484999496891,0.4823,0.006472,0.5973
1.5045,0.7179,860819,2,0.0127731444079112,0.4885,0.006544,0.6056
1.5025,0.7191,860820,3,-0.000204729246287783,0.4884,0.006521,0.6066
1.497,0.7194,860821,4,0.0028624022815178,0.4898,0.006531,0.6079
1.4835,0.7184,860822,5,-0.000204185809795643,0.4897,0.006514,0.6071
1.48,0.717,860825,1,0,0.4897,0.006504,0.6082
1.48,0.7172,860826,2,-0.00737859465686197,0.4861,0.006432,0.6024
1.483,0.7159,860827,3,0.00533444022469942,0.4887,0.006459,0.6077
1.4765,0.7182,860828,4,-0.00348468119351941,0.487,0.006404,0.6038
1.4915,0.721,860829,5,0.0114333626038478,0.4926,0.006493,0.6097
1.4935,0.7217,860902,2,0.00162271840881878,0.4934,0.006489,0.6116
1.4985,0.7203,860903,3,-0.0024350661383008,0.4922,0.006462,0.6093
1.4995,0.7208,860904,4,-0.00121976026507575,0.4916,0.006435,0.6073
1.4935,0.7218,860905,5,-0.00837508725397795,0.4875,0.00642,0.598
1.4835,0.7222,860908,1,-0.0117612002571308,0.4818,0.006406,0.5904
1.4775,0.7238,860909,2,0.00455581653586068,0.484,0.006426,0.595
1.481,0.7221,860910,3,0.000826104962305507,0.4844,0.006464,0.5966
1.466,0.7206,860911,4,-0.013928091283021,0.4777,0.006385,0.5887
1.4785,0.7211,860912,5,0.0157843360152543,0.4853,0.006437,0.5989
1.482,0.7215,860915,1,0.0057530464819312,0.4881,0.006449,0.6049
1.469,0.7195,860916,2,-0.00266694177972959,0.4868,0.006389,0.6018
1.475,0.7195,860917,3,0.0144797064332071,0.4939,0.006451,0.6073
1.476,0.72,860918,4,0.0176605031519504,0.5027,0.00651,0.6213
1.476,0.7206,860919,5,0.000994134687701043,0.5032,0.006578,0.6224
1.448,0.721,860922,1,-0.0212902196997932,0.4926,0.006521,0.6101
1.4485,0.7208,860923,2,-0.0118441245730654,0.4868,0.006459,0.602
1.4475,0.7205,860924,3,0.00369079771026792,0.4886,0.006485,0.6033
1.434,0.7192,860925,4,0.000204645452469121,0.4887,0.006466,0.6029
1.436,0.7207,860926,5,-0.00369004108745397,0.4869,0.006464,0.5997
1.4365,0.7209,860929,1,0.0167009991787221,0.4951,0.00651,0.6103
1.443,0.7207,860930,2,-0.00283171710256014,0.4937,0.00648,0.6077
1.4455,0.7209,861001,3,0.00283171710256014,0.4951,0.006495,0.6103
1.4355,0.7208,861002,4,0.00684382703451569,0.4985,0.006499,0.6146
1.44,0.7213,861003,5,0.000200581687564427,0.4986,0.00647,0.6151
1.438,0.722,861006,1,0.00639746284286447,0.5018,0.006482,0.6165
1.433,0.7206,861007,2,-0.00459403584371376,0.4995,0.00648,0.6133
1.421,0.7212,861008,3,0.00160032040555114,0.5003,0.006478,0.6138
1.423,0.7212,861009,4,-0.000599820071967572,0.5,0.006459,0.6134
1.4335,0.7207,861010,5,0.00637960696403894,0.5032,0.006472,0.6176
1.4345,0.7203,861013,1,0.00396668509010534,0.5052,0.006482,0.6193
1.437,0.7197,861014,2,0.00138463082155438,0.5059,0.006493,0.618
1.439,0.7195,861015,3,-0.000790982837364451,0.5055,0.00648,0.6182
1.4355,0.7202,861016,4,0.000197804372121801,0.5056,0.00648,0.6165
1.4285,0.7197,861017,5,0.00158102799731863,0.5064,0.006478,0.6165
1.432,0.7182,861020,1,-0.00673670073022714,0.503,0.006462,0.6138
1.433,0.7191,861021,2,0.00139068265186559,0.5037,0.006447,0.6138
1.432,0.7192,861022,3,0.000793808336980284,0.5041,0.006422,0.6136
1.423,0.72,861023,4,-0.0145871304693161,0.4968,0.006277,0.6031
1.4125,0.7196,861024,5,-0.0119470895552621,0.4909,0.00618,0.5959
1.408,0.7208,861027,1,-0.00346903725098957,0.4892,0.006228,0.5913
1.4155,0.7199,861028,2,0.00530072596907494,0.4918,0.006248,0.5955
1.412,0.7202,861029,3,0.00405844712898695,0.4938,0.006246,0.5979
1.4045,0.7196,861030,4,-0.0114054189522195,0.4882,0.006201,0.5889
1.406,0.7189,861031,5,-0.00616398088896464,0.4852,0.006123,0.5837
1.4125,0.7187,861103,1,-0.00082474231479035,0.4848,0.006099,0.583
1.4165,0.7201,861104,2,0.00144285297627489,0.4855,0.006091,0.5824
1.4265,0.7202,861105,3,-0.00412797283803057,0.4835,0.006091,0.579
1.4265,0.72,861106,4,0.00289136921795752,0.4849,0.006027,0.5817
1.4305,0.7203,861107,5,0.00103060918119446,0.4854,0.006134,0.5824
1.4385,0.7207,861110,1,0.00698011456488457,0.4888,0.006146,0.5887
1.424,0.7223,861112,3,0.0126043547113047,0.495,0.006234,0.5966
1.4265,0.722,861113,4,0.00342845954461446,0.4967,0.006213,0.5988
1.4285,0.7222,861114,5,0.00562137597530343,0.4995,0.006193,0.6015
1.4225,0.7223,861117,1,-0.0282223583433198,0.4856,0.006134,0.5959
1.422,0.7232,861118,2,0.0234059733553385,0.4971,0.006142,0.597
1.419,0.7222,861119,3,0.00281237630126618,0.4985,0.006157,0.5984
1.414,0.7212,861120,4,-0.0036173672885883,0.4967,0.006134,0.5975
1.4195,0.7212,861121,5,-0.0052482962616005,0.4941,0.00609,0.5904
1.4125,0.7216,861124,1,0.00464412747874787,0.4964,0.006095,0.5929
1.426,0.7213,861125,2,0.0142016588281647,0.5035,0.006169,0.6047
1.4305,0.7217,861126,3,-0.0013912354425244,0.5028,0.006129,0.6029
1.433,0.7228,861128,5,0.00772663576577171,0.5067,0.006174,0.6088
1.4375,0.7235,861201,1,0.00275916611782201,0.5081,0.006161,0.6099
1.4315,0.7229,861202,2,-0.00513024013916019,0.5055,0.006172,0.6067
1.433,0.7232,861203,3,0.00414569737970671,0.5076,0.006172,0.6097
1.4305,0.7235,861204,4,-0.016486618333669,0.4993,0.006133,0.5982
1.4315,0.7246,861205,5,-0.00240625742732592,0.4981,0.00615,0.5936
1.422,0.7257,861208,1,-0.00221083398260902,0.497,0.00616,0.595
1.4265,0.7263,861209,2,-0.00383026372925133,0.4951,0.006148,0.5908
1.427,0.7247,861210,3,0.00523772349713103,0.4977,0.006151,0.595
1.426,0.7252,861211,4,-0.00241400237928113,0.4965,0.006146,0.5927
1.4275,0.7254,861212,5,0.00221305793974236,0.4976,0.006138,0.5878
1.432,0.725,861215,1,-0.00382563639844147,0.4957,0.006118,0.5889
1.43,0.7252,861216,2,-0.00222154993921242,0.4946,0.006095,0.5853
1.43,0.725,861217,3,0.00322971617038481,0.4962,0.006112,0.5877
1.4305,0.7244,861218,4,0.00422323402965841,0.4983,0.006136,0.5938
1.431,0.7247,861219,5,0.00600241898209875,0.5013,0.006136,0.5959
1.442,0.7262,861222,1,0.00854111856319006,0.5056,0.006146,0.6024
1.4575,0.7257,861223,2,0.00571937265596678,0.5085,0.00615,0.6093
1.4625,0.7249,861224,3,0.000196637499404795,0.5086,0.006199,0.6086
1.456,0.7228,861226,5,0.00235663895399574,0.5098,0.006255,0.6105
1.4675,0.7245,861229,1,0.00820477351315008,0.514,0.006265,0.6131
1.469,0.723,861230,2,-0.00136279588890775,0.5133,0.006248,0.6144
1.484,0.7241,861231,3,0.0133528834482938,0.5202,0.006325,0.6207
1.488,0.7254,870102,5,-0.000961631000154894,0.5197,0.006307,0.619
1.4705,0.7276,870105,1,-0.00366265469695892,0.5178,0.006275,0.6138
1.481,0.7289,870106,2,0.00750364271090975,0.5217,0.006299,0.6207
1.472,0.7292,870107,3,-0.0061526823587652,0.5185,0.006325,0.6167
1.4775,0.73,870108,4,0.0069191127469248,0.5221,0.006345,0.6234
1.477,0.7295,870109,5,-0.00172529516581665,0.5212,0.006315,0.6222
1.4865,0.7317,870112,1,0.0114461379376074,0.5272,0.006351,0.6301
1.4925,0.7316,870113,2,0.0120665114131164,0.5336,0.006422,0.6355
1.504,0.7346,870114,3,0.0220563106717115,0.5455,0.00655,0.6504
1.5065,0.7344,870115,4,-0.00183486290011037,0.5445,0.006527,0.6493
1.5185,0.7346,870116,5,-0.00312701441230112,0.5428,0.006525,0.6482
1.5395,0.7361,870119,1,0.0198820958682074,0.5537,0.00664,0.6613
1.519,0.7362,870120,2,-0.0173061974797755,0.5442,0.006555,0.6487
1.5225,0.7367,870121,3,-0.00202336130834624,0.5431,0.006501,0.6474
1.529,0.7358,870122,4,0.0140783018137,0.5508,0.006581,0.6565
1.526,0.7358,870123,5,-0.00163532334073058,0.5499,0.006546,0.6542
1.523,0.7411,870126,1,-0.00346115656575341,0.548,0.006542,0.6521
1.537,0.7446,870127,2,0.0146728472455027,0.5561,0.006615,0.6626
1.54,0.7461,870128,3,0.00841620152686196,0.5608,0.006596,0.6688
1.535,0.7457,870129,4,-0.00536386052699178,0.5578,0.00655,0.6635
1.5135,0.7461,870130,5,-0.0230312111231532,0.5451,0.006501,0.6459
1.5205,0.7496,870202,1,0.0142078892736519,0.5529,0.006553,0.6558
1.528,0.751,870203,2,0.00505142694198835,0.5557,0.006559,0.6581
1.522,0.7548,870204,3,-0.00867527580720484,0.5509,0.006546,0.6531
1.5185,0.7476,870205,4,-0.0120527390385163,0.5443,0.006508,0.6459
1.507,0.749,870206,5,-0.0140612862573712,0.5367,0.006472,0.6365
1.527,0.7488,870209,1,0.0286520977243587,0.5523,0.00657,0.6553
1.5245,0.7477,870210,2,-0.00326442074440725,0.5505,0.006518,0.6514
1.5175,0.7436,870211,3,-0.00200018250156109,0.5494,0.006493,0.6485
1.5172,0.7419,870212,4,-0.00547546540459321,0.5464,0.006491,0.6451
1.529,0.7471,870213,5,0.00693054023389394,0.5502,0.00651,0.6504
1.5295,0.7519,870217,2,-0.00145507482930074,0.5494,0.006516,0.6506
1.531,0.7512,870218,3,-0.00785750959093823,0.5451,0.006495,0.6437
1.528,0.7506,870219,4,0.00164971167466987,0.546,0.006501,0.6464
1.535,0.7524,870220,5,0.00657176516323443,0.5496,0.00651,0.6506
1.5385,0.7503,870223,1,-0.0115290873506622,0.5433,0.006524,0.6428
1.5385,0.7521,870224,2,0.00477415523023461,0.5459,0.006504,0.6464
1.538,0.7515,870225,3,0.00310928462658178,0.5476,0.006518,0.6497
1.541,0.7506,870226,4,0.00127748899570901,0.5483,0.006535,0.6512
1.5475,0.749,870227,5,-0.00182548426013029,0.5473,0.006525,0.6501
1.565,0.7506,870302,1,-0.00623169172095739,0.5439,0.006505,0.6468
1.5605,0.7503,870303,2,0.00458590182766516,0.5464,0.006511,0.6487
1.564,0.7495,870304,3,-0.00716322284196569,0.5425,0.006501,0.6439
1.5835,0.7504,870305,4,0.00496461440776297,0.5452,0.006518,0.6468
1.584,0.7492,870306,5,-0.00588669838273137,0.542,0.006506,0.6424
