,product,mushy,servings_sold,city_population,price_per_serving,price_instrument,market_ids,product_ids,sugar,city,quarter
1141,F2B19,0,574675.21559448,293742,0.11242101,0.065908207,C33Q2,F2B19,13,33,2
1142,F2B26,0,710549.55789858,293742,0.15414351,0.10849669,C33Q2,F2B26,13,33,2
1143,F2B28,1,139158.115552494,293742,0.21644658,0.16024083,C33Q2,F2B28,16,33,2
1144,F2B40,0,111971.720655594,293742,0.12759999,0.091583379,C33Q2,F2B40,10,33,2
1145,F2B48,0,110553.223500558,293742,0.12412462,0.10293991,C33Q2,F2B48,3,33,2
1146,F3B06,1,237617.567030574,293742,0.12127344,0.085886649,C33Q2,F3B06,20,33,2
1147,F3B14,0,468573.2875701,293742,0.16666127,0.13240894,C33Q2,F3B14,7,33,2
1148,F4B02,0,146115.247657752,293742,0.14623231,0.10077334,C33Q2,F4B02,14,33,2
1149,F4B10,0,55982.728891206,293742,0.12803439,0.098262866,C33Q2,F4B10,6,33,2
1150,F4B12,0,26559.488958048,293742,0.12137412,0.093482723,C33Q2,F4B12,12,33,2
1151,F6B18,0,223508.439958356,293742,0.17214833,0.14231592,C33Q2,F6B18,0,33,2
1152,F1B04,1,163724.70958492497,369365,0.10224817,0.077281879,C34Q1,F1B04,2,34,1
1153,F1B06,1,1537130.53530405,369365,0.11715113,0.083731268,C34Q1,F1B06,18,34,1
1154,F1B07,1,1088681.69640465,369365,0.14270713,0.11168736,C34Q1,F1B07,4,34,1
1155,F1B09,0,735677.5011543,369365,0.060669955,0.021964938,C34Q1,F1B09,3,34,1
1156,F1B11,0,592687.5039926999,369365,0.18647113,0.14637887,C34Q1,F1B11,12,34,1
1157,F1B13,0,352088.75364704995,369365,0.10387779,0.072054853,C34Q1,F1B13,14,34,1
1158,F1B17,1,1477717.65055575,369365,0.11870356,0.085909378,C34Q1,F1B17,3,34,1
1159,F1B30,0,338960.08841085003,369365,0.12435119,0.094428416,C34Q1,F1B30,4,34,1
1160,F1B45,0,281943.89347329,369365,0.10838597,0.068826623,C34Q1,F1B45,14,34,1
1161,F2B05,0,954206.755542,369365,0.10174463,0.071871883,C34Q1,F2B05,1,34,1
1162,F2B08,0,161949.23556070498,369365,0.13728865,0.092356415,C34Q1,F2B08,11,34,1
1163,F2B15,1,468243.3271747501,369365,0.096538039,0.0463754,C34Q1,F2B15,4,34,1
1164,F2B16,1,1107738.5258385,369365,0.12264833,0.083343979,C34Q1,F2B16,3,34,1
1165,F2B19,0,207916.64073945,369365,0.14219067,0.10048617,C34Q1,F2B19,13,34,1
1166,F2B26,0,252339.117707295,369365,0.11650978,0.075813469,C34Q1,F2B26,13,34,1
1167,F2B28,1,273571.72159221,369365,0.214068,0.17897907,C34Q1,F2B28,16,34,1
1168,F2B40,0,1797010.072164,369365,0.11935931,0.085886533,C34Q1,F2B40,10,34,1
1169,F2B48,0,354258.71392365004,369365,0.11517452,0.079473823,C34Q1,F2B48,3,34,1
1170,F3B06,1,120488.094832275,369365,0.12260244,0.093810707,C34Q1,F3B06,20,34,1
1171,F3B14,0,2986918.607061,369365,0.10243393,0.065480784,C34Q1,F3B14,7,34,1
1172,F4B02,0,230643.098520525,369365,0.12858456,0.089335188,C34Q1,F4B02,14,34,1
1173,F4B10,0,251569.27646271,369365,0.10485249,0.078552337,C34Q1,F4B10,6,34,1
1174,F4B12,0,308678.90375447995,369365,0.073330861,0.037213568,C34Q1,F4B12,12,34,1
1175,F6B18,0,480859.12172115,369365,0.15787171,0.13052748,C34Q1,F6B18,0,34,1
1176,F1B04,1,350998.92005265,369365,0.10610423,0.08085422,C34Q2,F1B04,2,34,2
1177,F1B06,1,2199645.70949295,369365,0.10964717,0.070898539,C34Q2,F1B06,18,34,2
1178,F1B07,1,581527.0481764501,369365,0.10255113,0.073217598,C34Q2,F1B07,4,34,2
1179,F1B09,0,787867.1799974999,369365,0.082954896,0.053579726,C34Q2,F1B09,3,34,2
1180,F1B11,0,976532.8530591,369365,0.17028219,0.14181783,C34Q2,F1B11,12,34,2
1181,F1B13,0,99377.07334694998,369365,0.12729003,0.077759288,C34Q2,F1B13,14,34,2
1182,F1B17,1,450166.92911595,369365,0.097923448,0.06676728,C34Q2,F1B17,3,34,2
1183,F1B30,0,164031.89678892,369365,0.11678142,0.082961925,C34Q2,F1B30,4,34,2
1184,F1B45,0,1077767.00497845,369365,0.11165018,0.075957874,C34Q2,F1B45,14,34,2
1185,F2B05,0,3581513.519301,369365,0.12500479,0.084852208,C34Q2,F2B05,1,34,2
1186,F2B08,0,433982.78056485,369365,0.1272035,0.090640247,C34Q2,F2B08,11,34,2
1187,F2B15,1,74061.117225135,369365,0.093534644,0.051697329,C34Q2,F2B15,4,34,2
1188,F2B16,1,1033675.2511524,369365,0.13963778,0.10576818,C34Q2,F2B16,3,34,2
1189,F2B19,0,675775.44786825,369365,0.11489876,0.077591618,C34Q2,F2B19,13,34,2
1190,F2B26,0,782380.4808478501,369365,0.10768639,0.076039276,C34Q2,F2B26,13,34,2
1191,F2B28,1,895167.9525847499,369365,0.16986398,0.13673778,C34Q2,F2B28,16,34,2
1192,F2B40,0,54217.063860435,369365,0.11367529,0.08138862,C34Q2,F2B40,10,34,2
1193,F2B48,0,209911.50427653,369365,0.087453463,0.070040215,C34Q2,F2B48,3,34,2
1194,F3B06,1,753208.0516160999,369365,0.12394339,0.097027686,C34Q2,F3B06,20,34,2
1195,F3B14,0,657589.94677575,369365,0.13606875,0.10619428,C34Q2,F3B14,7,34,2
1196,F4B02,0,71889.57126459,369365,0.16197944,0.1189735,C34Q2,F4B02,14,34,2
1197,F4B10,0,166916.35228914,369365,0.10464998,0.070833994,C34Q2,F4B10,6,34,2
1198,F4B12,0,140129.36016340498,369365,0.12097394,0.092444952,C34Q2,F4B12,12,34,2
1199,F6B18,0,1293399.07850295,369365,0.1258252,0.09137337,C34Q2,F6B18,0,34,2
1200,F1B04,1,465684.55023681,261229,0.10099743,0.075297898,C35Q1,F1B04,2,35,1
1201,F1B06,1,1927838.0220597896,261229,0.12806746,0.091286279,C35Q1,F1B06,18,35,1
1202,F1B07,1,1618880.9816930396,261229,0.11891177,0.082348704,C35Q1,F1B07,4,35,1
1203,F1B09,0,165291.86789160295,261229,0.10940222,0.076859024,C35Q1,F1B09,3,35,1
1204,F1B11,0,1821890.44394226,261229,0.15141131,0.10934327,C35Q1,F1B11,12,35,1
1205,F1B13,0,724365.11505357,261229,0.12310387,0.087257497,C35Q1,F1B13,14,35,1
1206,F1B17,1,90862.13627469,261229,0.1509861,0.12188505,C35Q1,F1B17,3,35,1
1207,F1B30,0,57953.225756898006,261229,0.166813,0.13607587,C35Q1,F1B30,4,35,1
1208,F1B45,0,504311.5185318,261229,0.11240479,0.07555916,C35Q1,F1B45,14,35,1
1209,F2B05,0,212440.29674913,261229,0.12598392,0.088524265,C35Q1,F2B05,1,35,1
1210,F2B08,0,318356.15905377,261229,0.10246412,0.081365168,C35Q1,F2B08,11,35,1
1211,F2B15,1,702625.72387914,261229,0.075980128,0.040164289,C35Q1,F2B15,4,35,1
1212,F2B16,1,245858.95961082,261229,0.16591223,0.12837772,C35Q1,F2B16,3,35,1
1213,F2B19,0,243338.05796418,261229,0.14480265,0.11360611,C35Q1,F2B19,13,35,1
1214,F2B26,0,703634.54064363,261229,0.14269749,0.11087576,C35Q1,F2B26,13,35,1
1215,F2B28,1,2688965.1262701,261229,0.13864752,0.10410841,C35Q1,F2B28,16,35,1
1216,F2B40,0,56622.87553898699,261229,0.13462784,0.11382008,C35Q1,F2B40,10,35,1
1217,F2B48,0,475237.89852543,261229,0.11338205,0.082004231,C35Q1,F2B48,3,35,1
1218,F3B06,1,108598.968351792,261229,0.1599445,0.12180096,C35Q1,F3B06,20,35,1
1219,F3B14,0,230216.231672784,261229,0.15100772,0.12113122,C35Q1,F3B14,7,35,1
1220,F4B02,0,1185551.59187457,261229,0.15717463,0.11643737,C35Q1,F4B02,14,35,1
1221,F4B10,0,181031.805148806,261229,0.10818752,0.074020559,C35Q1,F4B10,6,35,1
1222,F4B12,0,70010.564510385,261229,0.13362489,0.099250032,C35Q1,F4B12,12,35,1
1223,F6B18,0,1014613.89315075,261229,0.13085211,0.094632391,C35Q1,F6B18,0,35,1
1224,F1B04,1,109571.93378709302,261229,0.10257833,0.079667345,C35Q2,F1B04,2,35,2
1225,F1B06,1,3140029.5801678,261229,0.068144024,0.025554875,C35Q2,F1B06,18,35,2
1226,F1B07,1,2090606.98284972,261229,0.078794871,0.044683283,C35Q2,F1B07,4,35,2
1227,F1B09,0,253309.04872884,261229,0.082111438,0.059844531,C35Q2,F1B09,3,35,2
1228,F1B11,0,622185.0181461,261229,0.17406564,0.14289058,C35Q2,F1B11,12,35,2
1229,F1B13,0,185380.60264854305,261229,0.13709644,0.10744986,C35Q2,F1B13,14,35,2
1230,F1B17,1,353978.58894381,261229,0.1405636,0.11413915,C35Q2,F1B17,3,35,2
1231,F1B30,0,607640.8845879,261229,0.12883729,0.09635934,C35Q2,F1B30,4,35,2
1232,F1B45,0,447274.0968641099,261229,0.1005267,0.066647657,C35Q2,F1B45,14,35,2
1233,F2B05,0,1784517.67264833,261229,0.082162799,0.041897806,C35Q2,F2B05,1,35,2
1234,F2B08,0,587186.58335607,261229,0.10373968,0.076581378,C35Q2,F2B08,11,35,2
1235,F2B15,1,75204.660131001,261229,0.096218655,0.064513588,C35Q2,F2B15,4,35,2
1236,F2B16,1,294816.04323822,261229,0.10758157,0.079817221,C35Q2,F2B16,3,35,2
1237,F2B19,0,910723.42287639,261229,0.095520231,0.060445564,C35Q2,F2B19,13,35,2
1238,F2B26,0,140205.57680940302,261229,0.14400358,0.10828124,C35Q2,F2B26,13,35,2
1239,F2B28,1,1087398.06309936,261229,0.15735821,0.11816369,C35Q2,F2B28,16,35,2
1240,F2B40,0,183180.766594185,261229,0.11376592,0.080093342,C35Q2,F2B40,10,35,2
1241,F2B48,0,118011.539809854,261229,0.11773229,0.094692572,C35Q2,F2B48,3,35,2
1242,F3B06,1,433126.46974356,261229,0.11187194,0.085853947,C35Q2,F3B06,20,35,2
1243,F3B14,0,938493.5911537498,261229,0.13998943,0.11650585,C35Q2,F3B14,7,35,2
1244,F4B02,0,233273.673652356,261229,0.1554977,0.11680617,C35Q2,F4B02,14,35,2
1245,F4B10,0,554165.72001558,261229,0.068828544,0.033839405,C35Q2,F4B10,6,35,2
1246,F4B12,0,144823.14760266,261229,0.10358814,0.0661981,C35Q2,F4B12,12,35,2
1247,F6B18,0,263401.23668805003,261229,0.17731954,0.14755984,C35Q2,F6B18,0,35,2
1248,F1B04,1,1003927.6206468,176664,0.06232819,0.022782106,C36Q1,F1B04,2,36,1
1249,F1B06,1,212873.42796768,176664,0.1623607,0.12853959,C36Q1,F1B06,18,36,1
1250,F1B07,1,496629.0036,176664,0.10441521,0.068228546,C36Q1,F1B07,4,36,1
1251,F1B09,0,193018.74576552,176664,0.099576252,0.066855064,C36Q1,F1B09,3,36,1
1252,F1B11,0,687005.8134444,176664,0.16090775,0.119905,C36Q1,F1B11,12,36,1
1253,F1B13,0,427358.63050632,176664,0.13553931,0.097768636,C36Q1,F1B13,14,36,1
1254,F1B17,1,91549.102495896,176664,0.13369275,0.099540708,C36Q1,F1B17,3,36,1
1255,F1B30,0,153207.12205476,176664,0.11031844,0.063668025,C36Q1,F1B30,4,36,1
1256,F1B45,0,44930.975966352,176664,0.15623305,0.12485101,C36Q1,F1B45,14,36,1
1257,F2B05,0,226227.95438688,176664,0.10802429,0.073536832,C36Q1,F2B05,1,36,1
1258,F2B08,0,351005.4072252,176664,0.10624792,0.080889561,C36Q1,F2B08,11,36,1
1259,F2B15,1,4085.4112144848,176664,0.14448896,0.12037566,C36Q1,F2B15,4,36,1
1260,F2B16,1,327072.81817728,176664,0.12586608,0.091368835,C36Q1,F2B16,3,36,1
1261,F2B19,0,256304.40149592,176664,0.12491359,0.087667804,C36Q1,F2B19,13,36,1
1262,F2B26,0,316294.73656776,176664,0.12499084,0.092353374,C36Q1,F2B26,13,36,1
1263,F2B28,1,71522.078025168,176664,0.16922545,0.12724985,C36Q1,F2B28,16,36,1
1264,F2B40,0,158756.906253168,176664,0.095781953,0.054373764,C36Q1,F2B40,10,36,1
1265,F2B48,0,88556.343140304,176664,0.12666922,0.09684264,C36Q1,F2B48,3,36,1
1266,F3B06,1,313147.45857456,176664,0.12422308,0.08918247,C36Q1,F3B06,20,36,1
1267,F3B14,0,312580.66393008,176664,0.15036628,0.11127409,C36Q1,F3B14,7,36,1
1268,F4B02,0,1013811.37255584,176664,0.098983116,0.060110629,C36Q1,F4B02,14,36,1
1269,F4B10,0,103027.764100464,176664,0.06404821,0.028611978,C36Q1,F4B10,6,36,1
1270,F4B12,0,252399.27734208,176664,0.11602724,0.082790453,C36Q1,F4B12,12,36,1
1271,F6B18,0,220397.8621896,176664,0.12510448,0.09383946,C36Q1,F6B18,0,36,1
1272,F1B04,1,492682.74676704005,176664,0.065984972,0.036181653,C36Q2,F1B04,2,36,2
1273,F1B06,1,21322.3333986,176664,0.14549072,0.10971825,C36Q2,F1B06,18,36,2
1274,F1B07,1,49491.89049132,176664,0.099295366,0.072893153,C36Q2,F1B07,4,36,2
1275,F1B09,0,72618.64790292,176664,0.13021408,0.093659328,C36Q2,F1B09,3,36,2
1276,F1B11,0,173958.6381696,176664,0.17692052,0.14388653,C36Q2,F1B11,12,36,2
1277,F1B13,0,73684.59961284,176664,0.12665774,0.092145019,C36Q2,F1B13,14,36,2
1278,F1B17,1,1582630.69247424,176664,0.11318761,0.076009977,C36Q2,F1B17,3,36,2
1279,F1B30,0,68394.09280075201,176664,0.10333556,0.077856221,C36Q2,F1B30,4,36,2
1280,F1B45,0,51740.74459583999,176664,0.1195625,0.081396929,C36Q2,F1B45,14,36,2
1281,F2B05,0,535533.0133608001,176664,0.098825289,0.059810588,C36Q2,F2B05,1,36,2
1282,F2B08,0,304872.61927968,176664,0.088119034,0.053489288,C36Q2,F2B08,11,36,2
1283,F2B15,1,37110.23063712,176664,0.077070747,0.046186054,C36Q2,F2B15,4,36,2
1284,F2B16,1,61326.418934232,176664,0.13183198,0.10142911,C36Q2,F2B16,3,36,2
1285,F2B19,0,414457.07234976,176664,0.078714879,0.046418257,C36Q2,F2B19,13,36,2
1286,F2B26,0,354200.35269888,176664,0.12520263,0.10086574,C36Q2,F2B26,13,36,2
1287,F2B28,1,63231.814373112,176664,0.18709778,0.15595559,C36Q2,F2B28,16,36,2
1288,F2B40,0,81439.11131184001,176664,0.11886485,0.098354936,C36Q2,F2B40,10,36,2
1289,F2B48,0,21555.659196648,176664,0.15870556,0.14048387,C36Q2,F2B48,3,36,2
1290,F3B06,1,106636.29413126402,176664,0.135599,0.09673234,C36Q2,F3B06,20,36,2
1291,F3B14,0,515792.60273376,176664,0.14644359,0.11082535,C36Q2,F3B14,7,36,2
1292,F4B02,0,107521.995031992,176664,0.18578939,0.14961061,C36Q2,F4B02,14,36,2
1293,F4B10,0,1190297.51607384,176664,0.092225096,0.058575553,C36Q2,F4B10,6,36,2
1294,F4B12,0,140065.738278264,176664,0.082350496,0.039805856,C36Q2,F4B12,12,36,2
1295,F6B18,0,281356.85833992006,176664,0.11835241,0.081281821,C36Q2,F6B18,0,36,2
1296,F1B04,1,35592.533850734995,175795,0.10965309,0.077234926,C37Q1,F1B04,2,37,1
1297,F1B06,1,1028297.95738965,175795,0.099565201,0.065512992,C37Q1,F1B06,18,37,1
1298,F1B07,1,338866.71733439993,175795,0.082700219,0.039800834,C37Q1,F1B07,4,37,1
1299,F1B09,0,125329.697937405,175795,0.10597281,0.065693329,C37Q1,F1B09,3,37,1
1300,F1B11,0,259089.3044091,175795,0.18200322,0.15244015,C37Q1,F1B11,12,37,1
1301,F1B13,0,510628.2803703,175795,0.086191362,0.046690774,C37Q1,F1B13,14,37,1
1302,F1B17,1,157349.07078597,175795,0.1024714,0.065753408,C37Q1,F1B17,3,37,1
1303,F1B30,0,71228.70511852499,175795,0.095460708,0.062343435,C37Q1,F1B30,4,37,1
1304,F1B45,0,96569.61185349,175795,0.1419147,0.10679379,C37Q1,F1B45,14,37,1
1305,F2B05,0,420029.4018915,175795,0.12467135,0.094122002,C37Q1,F2B05,1,37,1
1306,F2B08,0,138575.80495331998,175795,0.11884713,0.074597347,C37Q1,F2B08,11,37,1
1307,F2B15,1,21436.02320472,175795,0.10131637,0.071558435,C37Q1,F2B15,4,37,1
1308,F2B16,1,171599.81933025,175795,0.14788239,0.11531157,C37Q1,F2B16,3,37,1
1309,F2B19,0,585230.48011215,175795,0.084418974,0.038691659,C37Q1,F2B19,13,37,1
1310,F2B26,0,417428.4656439,175795,0.15128806,0.10687292,C37Q1,F2B26,13,37,1
1311,F2B28,1,61889.652349515,175795,0.18597783,0.14671867,C37Q1,F2B28,16,37,1
1312,F2B40,0,58492.23554259,175795,0.10339405,0.069761293,C37Q1,F2B40,10,37,1
1313,F2B48,0,27732.73113837,175795,0.12634254,0.092933584,C37Q1,F2B48,3,37,1
1314,F3B06,1,393407.31824865,175795,0.1652077,0.12243378,C37Q1,F3B06,20,37,1
1315,F3B14,0,690998.23801035,175795,0.11898239,0.08173166,C37Q1,F3B14,7,37,1
1316,F4B02,0,183170.56184865,175795,0.1397084,0.10197851,C37Q1,F4B02,14,37,1
1317,F4B10,0,81963.557178705,175795,0.099507663,0.069741168,C37Q1,F4B10,6,37,1
1318,F4B12,0,160950.42895455,175795,0.10316503,0.059615863,C37Q1,F4B12,12,37,1
1319,F6B18,0,193179.7332036,175795,0.14613221,0.11229044,C37Q1,F6B18,0,37,1
1320,F1B04,1,83086.491689955,175795,0.096327898,0.063496095,C37Q2,F1B04,2,37,2
1321,F1B06,1,174634.48754955,175795,0.13569195,0.10581558,C37Q2,F1B06,18,37,2
1322,F1B07,1,96823.283511105,175795,0.1426348,0.11720747,C37Q2,F1B07,4,37,2
1323,F1B09,0,502326.98205165,175795,0.095971038,0.061936839,C37Q2,F1B09,3,37,2
1324,F1B11,0,952127.8736859,175795,0.16904221,0.13038105,C37Q2,F1B11,12,37,2
1325,F1B13,0,350754.8717889,175795,0.13611064,0.10702366,C37Q2,F1B13,14,37,2
1326,F1B17,1,213487.3254906,175795,0.10241192,0.067297116,C37Q2,F1B17,3,37,2
1327,F1B30,0,29248.981471845,175795,0.15706397,0.11487006,C37Q2,F1B30,4,37,2
1328,F1B45,0,122973.30431307,175795,0.11279129,0.072163269,C37Q2,F1B45,14,37,2
1329,F2B05,0,191696.51035575,175795,0.11272132,0.079497514,C37Q2,F2B05,1,37,2
1330,F2B08,0,349440.11680545,175795,0.1013022,0.07189012,C37Q2,F2B08,11,37,2
1331,F2B15,1,29844.87642027,175795,0.13384305,0.11003774,C37Q2,F2B15,4,37,2
1332,F2B16,1,384485.45127434994,175795,0.12016754,0.084858687,C37Q2,F2B16,3,37,2
1333,F2B19,0,148625.99367664498,175795,0.1328708,0.097667921,C37Q2,F2B19,13,37,2
1334,F2B26,0,79965.953590185,175795,0.15706236,0.10993595,C37Q2,F2B26,13,37,2
1335,F2B28,1,145941.39149049,175795,0.20254535,0.16092602,C37Q2,F2B28,16,37,2
1336,F2B40,0,59131.56222792,175795,0.10082993,0.0571629,C37Q2,F2B40,10,37,2
1337,F2B48,0,36082.5003576,175795,0.15615906,0.12584196,C37Q2,F2B48,3,37,2
1338,F3B06,1,335111.2509402,175795,0.14593228,0.11369733,C37Q2,F3B06,20,37,2
1339,F3B14,0,98050.795303545,175795,0.14598932,0.12067885,C37Q2,F3B14,7,37,2
1340,F4B02,0,570222.1894252499,175795,0.16303113,0.12224586,C37Q2,F4B02,14,37,2
1341,F4B10,0,45271.424020815,175795,0.10613716,0.068415435,C37Q2,F4B10,6,37,2
1342,F4B12,0,990455.2621299,175795,0.055646021,0.018742117,C37Q2,F4B12,12,37,2
1343,F6B18,0,138263.289786945,175795,0.13807267,0.10917799,C37Q2,F6B18,0,37,2
1344,F1B04,1,636068.4740640001,632910,0.070247516,0.047058394,C38Q1,F1B04,2,38,1
1345,F1B06,1,3447509.6876139,632910,0.10922088,0.079239276,C38Q1,F1B06,18,38,1
1346,F1B07,1,1033378.9227639,632910,0.11085488,0.080995412,C38Q1,F1B07,4,38,1
1347,F1B09,0,349638.23142711,632910,0.10273867,0.068220283,C38Q1,F1B09,3,38,1
1348,F1B11,0,783668.6620011,632910,0.19455375,0.15722797,C38Q1,F1B11,12,38,1
1349,F1B13,0,986149.0203408,632910,0.12142362,0.084768782,C38Q1,F1B13,14,38,1
1350,F1B17,1,251022.24142074003,632910,0.12235508,0.10464986,C38Q1,F1B17,3,38,1
1351,F1B30,0,106221.33213534,632910,0.14360074,0.10635375,C38Q1,F1B30,4,38,1
1352,F1B45,0,361715.60675556,632910,0.13100805,0.091496206,C38Q1,F1B45,14,38,1
1353,F2B05,0,304695.6397947,632910,0.12204071,0.09521849,C38Q1,F2B05,1,38,1
1354,F2B08,0,2877270.6003705,632910,0.10017818,0.069584501,C38Q1,F2B08,11,38,1
1355,F2B15,1,135858.14731395,632910,0.077438252,0.050051946,C38Q1,F2B15,4,38,1
1356,F2B16,1,1297536.6580713,632910,0.09820291,0.074766467,C38Q1,F2B16,3,38,1
1357,F2B19,0,177980.65780878003,632910,0.13801777,0.096385236,C38Q1,F2B19,13,38,1
1358,F2B26,0,1823998.0188411,632910,0.13040493,0.099558009,C38Q1,F2B26,13,38,1
1359,F2B28,1,360571.63522167,632910,0.19577914,0.15466644,C38Q1,F2B28,16,38,1
1360,F2B40,0,86440.64590611,632910,0.11517644,0.078296469,C38Q1,F2B40,10,38,1
1361,F2B48,0,263510.8190091,632910,0.13666218,0.10259589,C38Q1,F2B48,3,38,1
1362,F3B06,1,2749375.2994623,632910,0.12020428,0.083268435,C38Q1,F3B06,20,38,1
1363,F3B14,0,2867460.2232192,632910,0.12077951,0.081610804,C38Q1,F3B14,7,38,1
1364,F4B02,0,1007173.6576308,632910,0.14121993,0.12152046,C38Q1,F4B02,14,38,1
1365,F4B10,0,617464.6605620999,632910,0.054793514,0.015312304,C38Q1,F4B10,6,38,1
1366,F4B12,0,258573.97100943,632910,0.11932127,0.082256714,C38Q1,F4B12,12,38,1
1367,F6B18,0,1323551.328687,632910,0.13612701,0.10731966,C38Q1,F6B18,0,38,1
1368,F1B04,1,120055.9763826,632910,0.091807681,0.06818798,C38Q2,F1B04,2,38,2
1369,F1B06,1,652266.8434908,632910,0.13223398,0.09103617,C38Q2,F1B06,18,38,2
1370,F1B07,1,99346.60042434,632910,0.11976541,0.099791424,C38Q2,F1B07,4,38,2
1371,F1B09,0,537160.7365982101,632910,0.079335432,0.045445506,C38Q2,F1B09,3,38,2
1372,F1B11,0,3116146.8216771,632910,0.16041144,0.12402464,C38Q2,F1B11,12,38,2
1373,F1B13,0,4620287.0252196,632910,0.10959461,0.077552432,C38Q2,F1B13,14,38,2
1374,F1B17,1,1040564.2677156,632910,0.089071568,0.068585473,C38Q2,F1B17,3,38,2
1375,F1B30,0,482868.08832078,632910,0.13006587,0.097109839,C38Q2,F1B30,4,38,2
1376,F1B45,0,297003.56747679005,632910,0.12402535,0.085644774,C38Q2,F1B45,14,38,2
1377,F2B05,0,474648.2753917501,632910,0.085621984,0.04766423,C38Q2,F2B05,1,38,2
1378,F2B08,0,233248.28875137004,632910,0.1344472,0.091961003,C38Q2,F2B08,11,38,2
1379,F2B15,1,38409.952586526,632910,0.10852305,0.084026793,C38Q2,F2B15,4,38,2
1380,F2B16,1,1008305.6614695,632910,0.11830751,0.080530244,C38Q2,F2B16,3,38,2
1381,F2B19,0,351286.89678738,632910,0.10180045,0.061246679,C38Q2,F2B19,13,38,2
1382,F2B26,0,650957.6311812,632910,0.12717704,0.079823074,C38Q2,F2B26,13,38,2
1383,F2B28,1,475922.94600519,632910,0.16431634,0.12283786,C38Q2,F2B28,16,38,2
1384,F2B40,0,25597.611533232004,632910,0.12060007,0.090354493,C38Q2,F2B40,10,38,2
1385,F2B48,0,114897.55798431,632910,0.13559959,0.10996487,C38Q2,F2B48,3,38,2
1386,F3B06,1,392477.80680009,632910,0.11461814,0.074992931,C38Q2,F3B06,20,38,2
1387,F3B14,0,4763357.0902116,632910,0.10520319,0.063083595,C38Q2,F3B14,7,38,2
1388,F4B02,0,246028.14671157,632910,0.17670929,0.14291148,C38Q2,F4B02,14,38,2
1389,F4B10,0,356030.05154229,632910,0.1121598,0.086828495,C38Q2,F4B10,6,38,2
1390,F4B12,0,2495741.787837,632910,0.081707519,0.045181587,C38Q2,F4B12,12,38,2
1391,F6B18,0,5024561.180118299,632910,0.10085934,0.060900717,C38Q2,F6B18,0,38,2
1392,F1B04,1,201568.07605401,193187,0.099456358,0.067128027,C39Q1,F1B04,2,39,1
1393,F1B06,1,79823.338165773,193187,0.15901139,0.10649329,C39Q1,F1B06,18,39,1
1394,F1B07,1,515344.58060337,193187,0.11662316,0.089318775,C39Q1,F1B07,4,39,1
1395,F1B09,0,355326.47289990005,193187,0.079715651,0.052958991,C39Q1,F1B09,3,39,1
1396,F1B11,0,349847.65673811,193187,0.17109244,0.1268701,C39Q1,F1B11,12,39,1
1397,F1B13,0,146178.55093085102,193187,0.11851384,0.077487126,C39Q1,F1B13,14,39,1
1398,F1B17,1,135340.413073812,193187,0.15261383,0.11653721,C39Q1,F1B17,3,39,1
1399,F1B30,0,10427.8768254126,193187,0.14442166,0.10793603,C39Q1,F1B30,4,39,1
1400,F1B45,0,21946.727854728,193187,0.14649351,0.10389508,C39Q1,F1B45,14,39,1
1401,F2B05,0,1171348.63329357,193187,0.12616506,0.080921431,C39Q1,F2B05,1,39,1
1402,F2B08,0,494744.26452228,193187,0.087444636,0.046640204,C39Q1,F2B08,11,39,1
1403,F2B15,1,407114.58916179,193187,0.11197704,0.08395422,C39Q1,F2B15,4,39,1
1404,F2B16,1,250923.86173305003,193187,0.13917171,0.10168011,C39Q1,F2B16,3,39,1
1405,F2B19,0,279351.25923573,193187,0.11506413,0.078744619,C39Q1,F2B19,13,39,1
1406,F2B26,0,335215.57869648,193187,0.14273735,0.089890881,C39Q1,F2B26,13,39,1
1407,F2B28,1,157957.608389634,193187,0.19740194,0.16297961,C39Q1,F2B28,16,39,1
1408,F2B40,0,73173.419898552,193187,0.10927218,0.067525791,C39Q1,F2B40,10,39,1
1409,F2B48,0,481891.39818138,193187,0.10053842,0.059847791,C39Q1,F2B48,3,39,1
1410,F3B06,1,86450.271043734,193187,0.13203041,0.087963739,C39Q1,F3B06,20,39,1
1411,F3B14,0,310078.95173424005,193187,0.15954994,0.12276598,C39Q1,F3B14,7,39,1
1412,F4B02,0,140890.930783839,193187,0.15077684,0.11964743,C39Q1,F4B02,14,39,1
1413,F4B10,0,108207.971021385,193187,0.11359123,0.085147713,C39Q1,F4B10,6,39,1
1414,F4B12,0,444730.99586679,193187,0.099494767,0.064092671,C39Q1,F4B12,12,39,1
1415,F6B18,0,137523.55734778498,193187,0.12708968,0.091398277,C39Q1,F6B18,0,39,1
1416,F1B04,1,43134.449293953,193187,0.10871693,0.078955065,C39Q2,F1B04,2,39,2
1417,F1B06,1,30929.976094779,193187,0.1805428,0.15014336,C39Q2,F1B06,18,39,2
1418,F1B07,1,620580.16002186,193187,0.11810148,0.08463551,C39Q2,F1B07,4,39,2
1419,F1B09,0,357410.2844754,193187,0.078799924,0.040844107,C39Q2,F1B09,3,39,2
1420,F1B11,0,711659.13903873,193187,0.15000749,0.10281158,C39Q2,F1B11,12,39,2
1421,F1B13,0,328161.95040744,193187,0.13124519,0.098829934,C39Q2,F1B13,14,39,2
1422,F1B17,1,399845.46850173,193187,0.12414052,0.087973021,C39Q2,F1B17,3,39,2
